sport,dport,proto,state,dur,sbytes,spkts,label
55309,50128,tcp,FIN,0.048159,424,8,
42131,53,udp,CON,0.001125,132,2,
31280,53,udp,CON,0.001174,130,2,
19562,64357,tcp,FIN,0.659418,4264,28,
11132,9810,tcp,FIN,0.974631,5048,28,
47615,53,udp,CON,0.000997,146,2,
39508,6881,tcp,FIN,0.018723,1540,16,
40155,6881,tcp,FIN,0.018691,1540,16,
41657,6881,tcp,FIN,0.332349,1540,16,
11149,21,tcp,FIN,1.158662,2934,52,
38860,6881,tcp,FIN,0.302611,1540,16,
40409,6881,tcp,FIN,0.342295,1540,16,
49096,53,udp,CON,0.001142,132,2,
1782,32479,tcp,FIN,0.011623,2230,34,
41440,53,udp,CON,0.001086,146,2,
35521,29746,tcp,FIN,0.356602,8928,14,
10471,6881,tcp,FIN,0.299116,1540,16,
8937,6881,tcp,FIN,0.445387,11618,200,
33086,143,tcp,FIN,0.692612,7816,122,
12661,53,udp,CON,0.001115,130,2,
49263,25,tcp,FIN,0.034894,38148,54,
2780,22,tcp,FIN,0.006162,3728,32,
13887,47677,tcp,FIN,0.03694,3806,64,
44731,6881,tcp,FIN,0.240942,1540,16,
32887,21219,tcp,FIN,0.037928,3806,64,
11644,6881,tcp,FIN,0.018668,1540,16,
38339,6881,tcp,FIN,0.018747,1540,16,
37108,13480,tcp,FIN,0.010904,2230,34,
0,0,arp,CON,30.718607,56,2,
0,0,arp,CON,30.718607,56,2,
37651,50128,tcp,FIN,0.222915,424,8,
56394,5190,tcp,FIN,0.006039,1920,22,
23923,21,tcp,FIN,1.438615,2934,52,
61748,5190,tcp,FIN,0.004296,1064,12,
33423,51479,tcp,FIN,0.030567,4222,72,
23532,25,tcp,FIN,0.028647,37484,52,
59559,53,udp,CON,0.001132,146,2,
53823,143,tcp,FIN,0.032832,7818,122,
35266,80,tcp,FIN,1.007694,1684,14,
15209,30857,tcp,FIN,0.046506,320,6,
63561,17363,tcp,FIN,0.09769,3806,64,
48430,445,tcp,FIN,2.022649,986,12,
9693,6881,tcp,FIN,0.824341,11272,194,
16053,15370,tcp,FIN,0.058974,3806,64,
30858,63007,tcp,FIN,0.029941,4014,68,
63701,15495,tcp,FIN,0.031896,2230,34,
19361,53,udp,CON,0.001089,146,2,
50921,5190,tcp,FIN,0.004445,1064,12,
63205,36547,tcp,FIN,0.034235,2230,34,
50216,53,udp,CON,0.000989,130,2,
36545,29746,tcp,FIN,0.175017,8928,14,
60907,53,udp,CON,0.000988,130,2,
50585,110,tcp,FIN,4.083653,1118,24,Exploits
59883,53,udp,INT,1e-05,214,2,Generic
1119,445,tcp,FIN,1.312748,1106,12, Fuzzers
52849,25,tcp,FIN,5.144634,5165,24,Exploits
52849,25,tcp,FIN,5.144634,5165,24,Exploits
40281,53,udp,INT,2.3e-05,188,2,Reconnaissance
31895,143,tcp,FIN,1.552938,6776,16,DoS
44545,80,tcp,FIN,1.449481,68115,58, Fuzzers
55266,33761,tcp,FIN,0.33857,320,6,
16998,8723,tcp,FIN,0.030006,4014,68,
8908,6792,tcp,FIN,0.032276,2230,34,
35939,53,udp,CON,0.001046,130,2,
21046,80,tcp,FIN,1.010127,1684,14,
64222,179,tcp,FIN,1.396603,8834,14,
14236,21,tcp,FIN,1.180498,2934,52,
29356,40667,tcp,FIN,0.048951,8928,14,
28506,1968,tcp,FIN,0.221512,424,8,
19138,30857,tcp,FIN,0.047431,320,6,
9062,5190,tcp,FIN,0.091424,1920,22,
1388,53,udp,CON,0.001242,146,2,
18725,36058,tcp,FIN,0.031876,4222,72,
48820,2597,tcp,FIN,0.008872,2230,34,
56298,21,tcp,FIN,1.278695,2934,52,
7297,48621,tcp,FIN,0.039673,3806,64,
3043,33229,tcp,FIN,0.024996,3806,64,
4928,5190,tcp,FIN,0.004214,1064,12,
9873,5190,tcp,FIN,0.871386,1920,22,
3201,80,tcp,FIN,1.084034,1684,14,
65051,53,udp,CON,0.001128,146,2,
61939,53,udp,CON,0.001117,132,2,
48092,51462,tcp,FIN,0.033735,4014,68,
25769,33761,tcp,FIN,0.088407,320,6,
27921,6881,tcp,FIN,0.280574,12034,208,
26583,22,tcp,FIN,0.236685,3728,32,
32047,48251,tcp,FIN,0.124037,4014,68,
30134,28064,tcp,FIN,0.043963,4222,72,
18935,53,udp,CON,0.001196,146,2,
28460,62580,tcp,FIN,0.065034,4014,68,
17111,179,tcp,FIN,0.777786,8834,14,
13420,5190,tcp,FIN,0.524264,1920,22,
50220,6881,tcp,FIN,0.01868,1540,16,
33785,22,tcp,FIN,0.154846,3728,32,
23510,445,tcp,FIN,2.534792,994,12, Fuzzers
12560,21,tcp,FIN,2.269522,756,14, Fuzzers
29825,6881,tcp,FIN,0.01871,1540,16,
53041,31634,tcp,FIN,0.126903,4222,72,
64886,29746,tcp,FIN,0.246399,8928,14,
4406,1137,tcp,FIN,0.057249,4222,72,
55535,80,tcp,FIN,0.004051,1032,8,
56503,6881,tcp,FIN,0.018695,1540,16,
17575,5190,tcp,FIN,0.400329,1272,16,
59109,53,udp,CON,0.000997,130,2,
54645,6881,tcp,FIN,0.013705,1540,16,
18225,21,tcp,FIN,1.034612,2934,52,
51120,6881,tcp,FIN,0.018683,1540,16,
20001,50128,tcp,FIN,0.047774,528,10,
54437,1968,tcp,FIN,0.369555,424,8,
12820,6881,tcp,FIN,0.013684,1540,16,
13707,6881,tcp,FIN,0.256114,11826,204,
60030,22,tcp,FIN,0.006551,3728,32,
5000,53,udp,CON,0.001058,130,2,
41534,80,tcp,FIN,0.004046,1032,8,
61359,179,tcp,FIN,1.114162,8834,14,
14630,6881,tcp,FIN,0.018745,1540,16,
13200,25,tcp,FIN,0.163068,38148,54,
22693,80,tcp,FIN,1.034861,1580,12,
64682,80,tcp,FIN,1.009789,1580,12,
34997,53,udp,CON,0.001003,130,2,
8667,22,tcp,FIN,0.072795,3728,32,
43649,25,tcp,FIN,0.024085,38148,54,
10107,53,udp,CON,0.001015,132,2,
37851,6881,tcp,FIN,0.019023,1540,16,
47023,53,udp,CON,0.00101,130,2,
36944,6881,tcp,FIN,0.018824,1540,16,
41534,80,tcp,FIN,0.004046,1032,8,
62993,53,udp,CON,0.001065,146,2,
48204,53,udp,CON,0.001251,146,2,
36610,6881,tcp,FIN,0.019053,1540,16,
37576,30857,tcp,FIN,0.130555,320,6,
5819,30857,tcp,FIN,0.37537,320,6,
64288,53,udp,CON,0.001104,146,2,
41260,53,udp,CON,0.00105,146,2,
18197,53,udp,CON,0.001062,146,2,
61185,445,tcp,FIN,1.213754,1106,12, Fuzzers
64872,80,tcp,FIN,1.323591,916,10,Exploits
12558,143,tcp,FIN,2.656991,1012,18,Exploits
12558,143,tcp,FIN,2.656991,1012,18,Exploits
52390,445,tcp,FIN,1.621482,994,12, Fuzzers
11862,80,tcp,FIN,1.320811,68197,60, Fuzzers
27613,40667,tcp,FIN,0.582904,8928,14,
59883,53,udp,INT,2e-06,214,2,
24296,53,udp,CON,0.001068,146,2,
65418,25,tcp,FIN,0.52,37484,52,
24872,21,tcp,FIN,1.983591,2934,52,
4157,33401,tcp,FIN,0.035994,4014,68,
6800,22,tcp,FIN,0.009765,3728,32,
25752,22,tcp,FIN,0.010979,3728,32,
57001,5190,tcp,FIN,0.004384,1064,12,
1553,5190,tcp,FIN,0.004195,1064,12,
30072,53,udp,CON,0.001144,146,2,
27413,53,udp,CON,0.000985,130,2,
42675,49338,tcp,FIN,0.038683,4222,72,
4041,53,udp,CON,0.001045,130,2,
20241,25,tcp,FIN,0.725298,38148,54,
20078,80,tcp,FIN,1.005611,1684,14,
59828,53,udp,CON,0.001019,130,2,
36469,50128,tcp,FIN,0.367191,424,8,
21707,53,udp,CON,0.001068,146,2,
61340,59698,tcp,FIN,0.008911,2230,34,
34635,21,tcp,FIN,2.368039,2934,52,
45522,53,udp,CON,0.001299,146,2,
26101,80,tcp,FIN,1.13859,18682,350,
37952,25,tcp,FIN,0.517921,37484,52,
16918,53,udp,CON,0.001081,130,2,
12464,53,udp,CON,0.001008,130,2,
35712,5190,tcp,FIN,0.004382,1064,12,
1126,53,udp,CON,0.001023,130,2,
41682,22,tcp,FIN,0.007367,3728,32,
7298,30857,tcp,FIN,1.458263,320,6,
42463,50128,tcp,FIN,0.726818,424,8,
63887,29746,tcp,FIN,0.633376,8928,14,
19889,33761,tcp,FIN,0.1543,320,6,
50976,25,tcp,FIN,0.536602,37484,52,
8776,53,udp,CON,0.000996,146,2,
58529,6633,tcp,FIN,0.024949,3806,64,
0,0,arp,INT,0,46,1,
0,0,arp,INT,0,46,1,
45522,53,udp,CON,0.001299,146,2,
0,0,arp,INT,0,46,1,
0,0,arp,INT,0,46,1,
9379,80,tcp,FIN,1.006744,1684,14,
25904,22,tcp,FIN,0.223778,3728,32,
29890,30857,tcp,FIN,0.979787,320,6,
10780,39233,tcp,FIN,0.004929,4528,18,
14816,6881,tcp,FIN,0.018395,1540,16,
31338,6881,tcp,FIN,0.018795,1540,16,
58359,6881,tcp,FIN,0.013837,1540,16,
52629,25,tcp,FIN,0.452845,37484,52,
21229,143,tcp,FIN,0.769856,7816,122,
24533,30857,tcp,FIN,0.694293,320,6,
42089,111,udp,CON,0.004406,568,4,
7759,26993,udp,CON,0.001777,528,4,
45944,50128,tcp,FIN,0.600236,424,8,
33190,5190,tcp,FIN,0.00424,1064,12,
36224,6881,tcp,FIN,0.018471,1540,16,
53667,6881,tcp,FIN,0.018717,1540,16,
55807,53,udp,CON,0.001043,132,2,
44839,7580,tcp,FIN,0.004732,4528,18,
1127,53,udp,CON,0.00107,146,2,
39429,44666,udp,CON,0.001806,528,4,
27620,80,tcp,FIN,0.004098,1044,8,
57187,6881,tcp,FIN,0.23855,11168,192,
30738,25,tcp,FIN,0.036031,37484,52,
30374,179,tcp,FIN,0.992325,8834,14,
8203,111,udp,CON,0.004598,568,4,
11726,6881,tcp,FIN,0.013563,1540,16,
33153,6881,tcp,FIN,0.018809,1540,16,
51890,6881,tcp,FIN,0.018907,1540,16,
23634,80,tcp,FIN,1.004723,1580,12,
29215,53,udp,CON,0.001024,146,2,
27210,25231,tcp,FIN,0.008603,2230,34,
55323,61141,tcp,FIN,0.029951,3806,64,
45334,5190,tcp,FIN,0.00437,1064,12,
13720,6881,tcp,FIN,0.0184,1540,16,
50992,53,udp,CON,0.001057,146,2,
1127,53,udp,CON,0.00107,146,2,
10640,80,tcp,FIN,0.003975,1044,8,
15756,6881,tcp,FIN,0.018471,1540,16,
45664,53,udp,CON,0.001045,132,2,
2857,63572,tcp,FIN,0.665135,520,10,Shellcode
59905,80,tcp,FIN,1.124182,854,10,Exploits
16628,80,tcp,FIN,2.050333,814,10,DoS
53480,111,udp,INT,1.1e-05,168,2,Reconnaissance
11895,21,tcp,FIN,51.07645,1768,28, Fuzzers
11895,21,tcp,FIN,51.07645,1768,28, Fuzzers
14524,80,tcp,FIN,1.569832,68199,60, Fuzzers
11895,21,tcp,FIN,51.07645,1768,28, Fuzzers
11895,21,tcp,FIN,51.07645,1768,28, Fuzzers
49934,53,udp,INT,1.1e-05,490,2,Generic
25007,53,udp,CON,0.001043,146,2,
20013,6881,tcp,FIN,0.019488,1540,16,
20855,1968,tcp,FIN,0.486534,424,8,
46698,80,tcp,FIN,1.058796,1580,12,
40420,6881,tcp,FIN,0.467968,10960,188,
60825,6881,tcp,FIN,0.081035,1540,16,
62108,6881,tcp,FIN,0.086105,1540,16,
17543,6881,tcp,FIN,0.014577,1540,16,
34472,40779,tcp,FIN,0.008885,2230,34,
61118,25561,tcp,FIN,0.039336,4014,68,
36034,80,tcp,FIN,0.004098,1044,8,
20351,19141,tcp,FIN,0.386837,5048,28,
10309,22,tcp,FIN,0.006386,3624,30,
22473,6881,tcp,FIN,0.033893,1540,16,
14988,53,udp,CON,0.001007,132,2,
59497,6881,tcp,FIN,0.019419,1540,16,
64501,6881,tcp,FIN,0.308568,11064,190,
1459,53,udp,CON,0.001009,132,2,
25778,6881,tcp,FIN,0.063948,1540,16,
19236,6881,tcp,FIN,0.019482,1540,16,
19336,14813,udp,CON,0.00591,528,4,
41814,5190,tcp,FIN,0.04948,1168,14,
54750,22,tcp,FIN,0.007784,3728,32,
21909,40667,tcp,FIN,0.518889,8928,14,
34968,10590,tcp,FIN,0.024949,3806,64,
26741,6881,tcp,FIN,0.050865,1540,16,
24128,20179,tcp,FIN,0.038308,3806,64,
63892,111,udp,CON,0.011826,568,4,
48917,21,tcp,FIN,4.313731,2934,52,
21534,80,tcp,FIN,0.019099,1044,8,
20757,6881,tcp,FIN,0.019414,1540,16,
26885,24830,tcp,FIN,0.047553,4326,74,
25777,61594,tcp,FIN,0.01186,2230,34,
7570,29746,tcp,FIN,1.350285,8928,14,
9338,5190,tcp,FIN,0.005011,1064,12,
30237,28214,tcp,FIN,0.011965,2230,34,
6501,21,tcp,FIN,5.391666,2934,52,
1831,179,tcp,FIN,1.169053,8834,14,
1732,6881,tcp,FIN,0.432815,11064,190,
3339,6881,tcp,FIN,0.018916,1540,16,
4144,6881,tcp,FIN,0.018954,1540,16,
59148,6881,tcp,FIN,0.582546,11168,192,
9605,53,udp,CON,0.000975,146,2,
2632,53,udp,CON,0.001109,146,2,
53141,6881,tcp,FIN,0.01407,1540,16,
54193,80,tcp,FIN,0.00404,1044,8,
8797,29746,tcp,FIN,0.784279,8928,14,
4224,22,tcp,FIN,0.056934,3728,32,
51646,5190,tcp,FIN,0.005829,1920,22,
13092,38791,tcp,FIN,0.008273,2230,34,
31181,53,udp,CON,0.00108,132,2,
27775,80,tcp,FIN,1.064091,1684,14,
52194,50128,tcp,FIN,0.413458,424,8,
28615,26686,tcp,FIN,0.03892,3806,64,
44055,22,tcp,FIN,0.171908,3728,32,
11538,51554,tcp,FIN,0.02689,3806,64,
2540,6881,tcp,FIN,0.018891,1540,16,
49004,6881,tcp,FIN,0.018957,1540,16,
50936,29746,tcp,FIN,0.263256,8928,14,
53000,53,udp,CON,0.001023,146,2,
18816,21,tcp,FIN,2.542614,2934,52,
49934,53,udp,INT,3e-06,490,2,
7236,445,tcp,FIN,2.646067,1106,12, Fuzzers
27840,143,tcp,FIN,7.79532,2902,62,Exploits
14213,445,tcp,FIN,1.970284,994,12, Fuzzers
5374,80,tcp,FIN,0.984953,1128,10,Exploits
9436,80,tcp,FIN,1.664562,68195,60, Fuzzers
22603,53,udp,CON,0.001124,146,2,
14816,30857,tcp,FIN,0.332451,320,6,
61233,50128,tcp,FIN,1.796385,424,8,
60354,179,tcp,FIN,0.903425,8834,14,
15014,40534,tcp,FIN,0.083999,4014,68,
30757,27203,tcp,FIN,0.029884,4222,72,
4344,80,tcp,FIN,1.00685,1684,14,
46580,80,tcp,FIN,1.00573,1684,14,
56707,21,tcp,FIN,4.804593,2934,52,
57843,16538,tcp,FIN,0.032875,4014,68,
18024,143,tcp,FIN,0.032587,7818,122,
55957,29746,tcp,FIN,0.618163,8928,14,
6686,30857,tcp,FIN,1.643482,320,6,
39938,80,tcp,FIN,1.006958,1684,14,
40739,5190,tcp,FIN,0.004606,1064,12,
35990,53,udp,CON,0.000992,130,2,
21084,33761,tcp,FIN,0.246325,320,6,
30281,30559,tcp,FIN,0.028012,4014,68,
36170,14599,tcp,FIN,0.126885,4222,72,
18542,53,udp,CON,0.000962,130,2,
20915,5190,tcp,FIN,0.004364,1064,12,
55047,53,udp,CON,0.001005,130,2,
4491,25,tcp,FIN,0.026587,38148,54,
11924,53,udp,CON,0.000967,146,2,
15005,53,udp,CON,0.00108,130,2,
43889,179,tcp,FIN,0.760052,8834,14,
31840,29888,tcp,FIN,0.124887,4222,72,
7519,50128,tcp,FIN,0.849314,424,8,
35290,25,tcp,FIN,0.036935,38148,54,
44714,33721,tcp,FIN,0.030279,4014,68,
34819,53,udp,CON,0.000979,130,2,
43770,53,udp,CON,0.000966,130,2,
21975,1968,tcp,FIN,0.647473,424,8,
62097,80,tcp,FIN,1.004621,1580,12,
10483,8412,tcp,FIN,0.04151,4222,72,
32100,5190,tcp,FIN,0.219317,1272,16,
46795,53,udp,CON,0.001603,146,2,
49475,5190,tcp,FIN,0.132404,1272,16,
47232,53542,tcp,FIN,0.126859,4222,72,
58352,5190,tcp,FIN,0.182423,1920,22,
35037,53,udp,CON,0.001095,146,2,
53949,31653,tcp,FIN,0.083044,4014,68,
11355,21,tcp,FIN,1.821271,1716,14, Fuzzers
21544,80,tcp,FIN,2.264736,796,10,Exploits
21544,80,tcp,FIN,2.264736,796,10,Exploits
45420,445,tcp,FIN,1.21358,1106,12, Fuzzers
38841,80,tcp,FIN,0.75999,926,10,Exploits
51620,30857,tcp,FIN,0.322411,320,6,
24835,22889,tcp,FIN,0.00772,2230,34,
53949,53,udp,CON,0.001022,132,2,
15545,50128,tcp,FIN,0.916756,528,10,
23262,60351,tcp,FIN,0.025048,3806,64,
1589,80,tcp,FIN,0.004054,1044,8,
2643,6881,tcp,FIN,0.013902,1540,16,
6355,6881,tcp,FIN,0.01879,1540,16,
21027,10265,tcp,FIN,0.028682,3806,64,
20073,21,tcp,FIN,2.57859,2934,52,
32686,111,udp,CON,0.004819,568,4,
54529,24651,tcp,FIN,0.027922,3806,64,
58226,56114,tcp,FIN,0.007971,2230,34,
36091,5190,tcp,FIN,0.004892,1064,12,
15995,179,tcp,FIN,1.13265,8834,14,
22825,40667,tcp,FIN,0.727434,8928,14,
5391,6881,tcp,FIN,0.018714,1540,16,
64047,5190,tcp,FIN,0.00434,1064,12,
7325,6881,tcp,FIN,0.018854,1540,16,
30075,5190,tcp,FIN,0.077423,1920,22,
61530,21,tcp,FIN,6.901849,2934,52,
58499,2045,tcp,FIN,0.008077,2230,34,
17607,33761,tcp,FIN,0.760233,320,6,
52623,49836,tcp,FIN,0.037969,4118,70,
16292,80,tcp,FIN,1.005631,1580,12,
48543,6881,tcp,FIN,0.018713,1540,16,
50008,2431,tcp,FIN,0.004805,4528,18,
2616,28338,udp,CON,0.001935,528,4,
23249,22,tcp,FIN,0.006444,3728,32,
46105,54178,tcp,FIN,0.046863,4222,72,
41796,39878,tcp,FIN,0.217158,4222,72,
5767,49930,tcp,FIN,0.008275,2230,34,
38653,9658,tcp,FIN,0.004891,4256,18,
3519,6881,tcp,FIN,0.275488,10856,186,
8384,29746,tcp,FIN,1.54439,8928,14,
17897,22,tcp,FIN,0.006478,3728,32,
8878,5190,tcp,FIN,0.221372,1920,22,
16864,5190,tcp,FIN,0.030388,1064,12,
46687,5190,tcp,FIN,0.188356,1920,22,
48304,1888,tcp,FIN,0.025925,3806,64,
2343,5190,tcp,FIN,0.005077,1064,12,
19073,15554,tcp,FIN,0.127184,4222,72,
36075,11921,tcp,FIN,0.229626,4014,68,
37712,53,udp,CON,0.000976,146,2,
49321,179,tcp,FIN,0.583447,8834,14,
10584,38474,tcp,FIN,0.081019,4014,68,
18586,1968,tcp,FIN,0.576963,424,8,
8224,111,udp,CON,0.00473,568,4,
11719,445,tcp,FIN,1.822371,1080,14, Fuzzers
13193,21,tcp,FIN,1.657904,2740,14, Fuzzers
39539,5587,udp,CON,0.001734,528,4,
50179,80,tcp,FIN,2.66001,68195,60, Fuzzers
45152,6881,tcp,FIN,0.018413,1540,16,
5282,6881,tcp,FIN,0.018369,1540,16,
23031,6881,tcp,FIN,0.01421,1540,16,
37787,29746,tcp,FIN,1.551309,8928,14,
59290,111,udp,CON,0.005154,568,4,
33254,53,udp,CON,0.000992,146,2,
25388,53,udp,CON,0.000987,130,2,
48445,6881,tcp,FIN,0.01831,1540,16,
27406,6881,tcp,FIN,0.019178,1540,16,
63983,80,tcp,FIN,1.152679,1684,14,
6339,6881,tcp,FIN,0.018398,1540,16,
1097,40667,tcp,FIN,0.641434,8928,14,
61785,6881,tcp,FIN,0.247266,11064,190,
55770,60557,tcp,FIN,0.38565,5048,28,
30960,50128,tcp,FIN,1.076496,424,8,
5802,21,tcp,FIN,8.549598,2934,52,
23543,21361,tcp,FIN,0.013881,2230,34,
28228,5190,tcp,FIN,0.00456,1064,12,
46558,6881,tcp,FIN,0.013427,1540,16,
21885,80,tcp,FIN,0.003982,1044,8,
55333,6881,tcp,FIN,0.019042,1540,16,
47311,111,udp,CON,0.087217,568,4,
23031,6881,tcp,FIN,0.01421,1540,16,
21822,18886,tcp,FIN,0.045929,3806,64,
49492,6881,tcp,FIN,0.245614,11826,204,
60615,6881,tcp,FIN,0.01898,1540,16,
60755,59201,udp,CON,0.001726,528,4,
15939,30857,tcp,FIN,0.751349,320,6,
20014,53,udp,CON,0.00124,132,2,
54531,22,tcp,FIN,0.006348,3728,32,
53832,53,udp,CON,0.001059,132,2,
3509,25892,udp,CON,0.036149,528,4,
1350,80,tcp,FIN,0.003919,1032,8,
26528,6881,tcp,FIN,0.019123,1540,16,
11755,9594,tcp,FIN,0.126987,4222,72,
18590,35967,tcp,FIN,0.101881,4222,72,
39775,38762,tcp,FIN,0.148973,4014,68,
16632,21,tcp,FIN,3.183616,2934,52,
39876,45235,udp,CON,0.016527,528,4,
12656,5190,tcp,FIN,0.004177,1064,12,
21773,80,tcp,FIN,0.00397,1032,8,
25656,6881,tcp,FIN,0.018775,1540,16,
27499,6881,tcp,FIN,0.018869,1540,16,
44139,30857,tcp,FIN,1.294185,320,6,
11294,39701,tcp,FIN,0.404421,5048,28,
22552,22,tcp,FIN,0.008632,3624,30,
61135,179,tcp,FIN,0.877937,8834,14,
50024,22,tcp,FIN,0.235981,3728,32,
48858,49411,tcp,FIN,0.404456,5048,28,
5721,3578,tcp,FIN,0.162754,4222,72,
8749,111,udp,CON,0.044279,568,4,
5918,43407,tcp,FIN,0.195082,3806,64,
35117,53,udp,CON,0.001298,146,2,
13991,21,tcp,FIN,8.562918,2934,52,
31765,29746,tcp,FIN,1.176098,8928,14,
9112,50128,tcp,FIN,0.364305,424,8,
36442,11570,tcp,FIN,0.046955,4014,68,
22791,6881,tcp,FIN,0.013837,1540,16,
63242,53,udp,CON,0.001106,132,2,
50115,48673,tcp,FIN,0.063134,4014,68,
18980,64492,tcp,FIN,0.163608,4014,68,
56302,6881,tcp,FIN,0.018817,1540,16,
60576,6881,tcp,FIN,0.018709,1540,16,
2147,80,tcp,FIN,1.014098,1684,14,
56662,21,tcp,FIN,5.135681,2934,52,
7550,5503,tcp,FIN,0.071919,2230,34,
61080,143,tcp,FIN,3.654899,990,18,Exploits
61080,143,tcp,FIN,3.654899,990,18,Exploits
61080,143,tcp,FIN,3.654899,990,18,Exploits
26798,445,tcp,FIN,1.291936,1106,12, Fuzzers
55533,80,tcp,FIN,1.016383,800,10,Exploits
20266,445,tcp,FIN,1.107427,994,12, Fuzzers
8163,80,tcp,FIN,3.455953,2076,40,Exploits
30968,2100,tcp,FIN,1.212742,2572,12,Exploits
38163,21,tcp,FIN,1.594123,17476,24, Fuzzers
5476,53,udp,CON,0.001099,146,2,
59620,53,udp,CON,0.001,146,2,
55348,5190,tcp,FIN,0.004317,1064,12,
35320,6881,tcp,FIN,0.018154,1540,16,
1682,52696,tcp,FIN,0.004896,4256,18,
12017,6881,tcp,FIN,0.018167,1540,16,
53261,111,udp,CON,0.005023,568,4,
5268,22,tcp,FIN,0.162543,3728,32,
30304,22,tcp,FIN,0.006411,3728,32,
24709,53,udp,CON,0.001,146,2,
44836,80,tcp,FIN,0.003985,1044,8,
48128,53,udp,CON,0.001063,146,2,
14733,6881,tcp,FIN,0.018221,1540,16,
65412,179,tcp,FIN,0.877202,8834,14,
57583,30857,tcp,FIN,0.288409,320,6,
36894,80,tcp,FIN,1.005467,1580,12,
63797,29746,tcp,FIN,0.123703,8928,14,
12872,6881,tcp,FIN,0.018165,1540,16,
7146,53,udp,CON,0.001103,132,2,
52886,1773,udp,CON,0.001726,528,4,
45329,21,tcp,FIN,5.353845,2934,52,
16808,50128,tcp,FIN,1.429516,424,8,
61658,6881,tcp,FIN,0.495798,12138,210,
39596,29746,tcp,FIN,0.336469,8928,14,
20381,62588,tcp,FIN,0.128218,4222,72,
26591,25,tcp,FIN,0.022993,38148,54,
54910,53,udp,CON,0.001065,130,2,
9999,6881,tcp,FIN,0.013418,1540,16,
43770,80,tcp,FIN,1.121824,1580,12,
38624,6881,tcp,FIN,0.25157,11168,192,
36521,53,udp,CON,0.001065,146,2,
20466,5190,tcp,FIN,0.107406,1272,16,
45202,1517,tcp,FIN,0.042986,3806,64,
23433,5190,tcp,FIN,0.004323,1064,12,
35792,40468,tcp,FIN,0.028765,4528,18,
11172,53,udp,CON,0.001066,146,2,
57099,29746,tcp,FIN,0.377386,8928,14,
29753,30857,tcp,FIN,0.074377,320,6,
11347,111,udp,CON,0.005109,568,4,
15045,21,tcp,FIN,5.507776,2934,52,
8483,80,tcp,FIN,1.005786,1684,14,
28675,50128,tcp,FIN,0.678505,424,8,
62592,25,tcp,FIN,0.034637,37484,52,
21989,35629,tcp,FIN,0.030942,4014,68,
23189,80,tcp,FIN,1.010272,1684,14,
15800,5190,tcp,FIN,0.014337,1064,12,
61535,21633,tcp,FIN,0.029842,4222,72,
44641,42738,tcp,FIN,0.018627,2230,34,
40689,8595,udp,CON,0.002186,528,4,
60448,53,udp,CON,0.001052,146,2,
35251,53,udp,CON,0.00106,146,2,
47378,80,tcp,FIN,0.906046,852,10,Reconnaissance
53140,445,tcp,FIN,3.530441,3904,22,Generic
64984,445,tcp,FIN,1.151917,994,12, Fuzzers
44515,80,tcp,FIN,1.534703,68115,58, Fuzzers
12182,21,tcp,FIN,1.751305,700,14, Fuzzers
44474,111,udp,INT,7e-06,168,2,Reconnaissance
20872,445,tcp,FIN,0.905515,994,12, Fuzzers
52185,445,tcp,FIN,1.189548,1106,12, Fuzzers
26256,25,tcp,FIN,0.155845,37484,52,
30159,53,udp,CON,0.001184,146,2,
54675,21,tcp,FIN,3.927693,2934,52,
1803,5190,tcp,FIN,0.081151,1272,16,
46457,53,udp,CON,0.001086,130,2,
63266,179,tcp,FIN,1.04114,8834,14,
8241,53,udp,CON,0.001066,130,2,
27002,22,tcp,FIN,0.006788,3728,32,
50667,22,tcp,FIN,0.009359,3728,32,
0,0,ospf,REQ,50.004368,384,6,
0,0,ospf,REQ,50.004372,384,6,
43498,59305,tcp,FIN,0.035039,4014,68,
38841,30857,tcp,FIN,0.046773,320,6,
46018,5190,tcp,FIN,0.093271,1272,16,
30591,50128,tcp,FIN,0.357966,424,8,
45336,5232,tcp,FIN,0.039955,4222,72,
31403,29746,tcp,FIN,0.22248,8928,14,
0,0,ospf,REQ,50.004372,384,6,
0,0,ospf,REQ,50.004368,384,6,
28875,21,tcp,FIN,1.952493,2934,52,
36891,80,tcp,FIN,1.034793,1580,12,
40510,80,tcp,FIN,1.006085,1580,12,
10765,53,udp,CON,0.00107,146,2,
54827,5190,tcp,FIN,0.004393,1064,12,
4285,143,tcp,FIN,0.779745,7816,122,
41184,22,tcp,FIN,0.006983,3728,32,
62858,111,udp,CON,0.00457,568,4,
51218,25,tcp,FIN,0.022067,38148,54,
53611,80,tcp,FIN,1.139508,18474,346,
58039,26183,tcp,FIN,0.030788,4222,72,
35662,53,udp,CON,0.001051,146,2,
53969,179,tcp,FIN,0.554786,8834,14,
26708,53,udp,CON,0.001089,146,2,
15234,35372,tcp,FIN,0.005705,4256,18,
39888,21,tcp,FIN,0.843718,2934,52,
56291,55509,tcp,FIN,0.028929,4014,68,
1917,34523,udp,CON,0.001793,520,4,
36149,53,udp,CON,0.000939,146,2,
12061,50128,tcp,FIN,0.223742,424,8,
40497,29746,tcp,FIN,0.223366,8928,14,
62286,65327,tcp,FIN,0.026954,3806,64,
12622,111,udp,CON,0.005531,568,4,
35629,7253,udp,CON,0.002602,528,4,
1374,53,udp,CON,0.001115,146,2,
25235,53,udp,CON,0.001267,146,2,
21456,20169,tcp,FIN,0.004885,3688,18,
